Invoice_ID,Date,Customer_Name,Gender,Location,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Price,Payment_Method,Rating
INV0624,2024-11-28,Patricia Wiley,Female,Mumbai,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Wallet,4.0
INV0625,2025-03-02,Karen Campbell,Male,Jaipur,P2003,MacBook Air,Laptop,5.0,95000,475000.0,Card,4.3
INV0626,2024-12-20,Craig Watts,Male,Chennai,P2003,MacBook Air,Laptop,3.0,95000,285000.0,Card,3.8
,2025-04-10,Anthony Contreras,Female,Chennai,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Card,3.2
INV0628,2024-12-10,Robert Hernandez,Female,Delhi,P4001,Samsung Smart TV,Smart TV,3.0,40000,120000.0,Wallet,3.3
INV0629,2025-02-06,Craig Riddle,Female,Mumbai,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,UPI,4.0
INV0630,2024-12-22,Mark Hansen,Male,Chennai,P2001,HP Pavilion 15,Laptop,4.0,52000,208000.0,Wallet,3.1
INV0631,2025-02-23,John Simpson,Female,Jaipur,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Wallet,4.2
INV0632,2025-02-25,Jessica Johnson,Male,Pune,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Card,4.9
INV0633,2025-05-04,Benjamin Sanders,Male,Kolkata,P1002,iPhone 14,Mobile,2.0,75000,150000.0,UPI,3.4
INV0634,2025-02-26,Mary Taylor,Female,Hyderabad,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,UPI,4.0
INV0635,2025-04-29,Aaron Galvan,Male,Delhi,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,UPI,3.5
INV0636,2025-04-17,Christine Williamson,Female,Chennai,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,Wallet,3.0
INV0637,2025-01-06,Tyler Fernandez,Male,Mumbai,P3003,JBL Headphones,,4.0,2500,10000.0,Wallet,4.2
INV0638,2025-01-07,Thomas Garcia,Male,Hyderabad,P5001,Apple Watch,Smart Watch,4.0,32000,128000.0,Card,3.1
INV0639,2024-11-23,Gina Rogers,Female,Mumbai,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Card,3.9
INV0640,2025-02-10,Robin Smith,Female,Kolkata,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,UPI,3.0
INV0641,2025-01-06,Adam Jones,Male,Hyderabad,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Wallet,3.7
INV0642,2024-12-02,Lauren Moore,Female,Jaipur,P5001,Apple Watch,Smart Watch,4.0,32000,128000.0,Card,3.0
INV0643,2024-12-02,Elizabeth Rodriguez,Male,Jaipur,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,UPI,5.0
INV0644,2025-03-07,Lisa Hernandez,Male,Jaipur,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Card,4.0
INV0645,2025-01-06,Joseph Bass,Male,Chennai,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,UPI,4.3
INV0646,2024-11-30,Ryan Jones,Male,Delhi,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Cash,4.1
INV0647,2025-02-04,Robert Morales,Female,Bangalore,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Wallet,4.5
INV0648,2024-12-02,Susan Guzman,Female,Hyderabad,P1001,Samsung M14,Mobile,1.0,14000,14000.0,UPI,4.1
INV0649,2024-11-16,Jennifer Rosales,Female,Mumbai,P1001,Samsung M14,Mobile,1.0,14000,14000.0,UPI,3.1
INV0650,2025-01-27,Joanna Williams,Female,Mumbai,P2001,HP Pavilion 15,Laptop,5.0,52000,260000.0,Cash,3.3
INV0651,2025-01-21,John Simmons,Female,Mumbai,P1002,iPhone 14,Mobile,5.0,75000,375000.0,UPI,4.9
INV0652,2024-11-28,Edward Noble,Male,Hyderabad,P4001,Samsung Smart TV,Smart TV,5.0,40000,200000.0,UPI,4.5
INV0653,2025-02-26,Casey Chambers,Female,Chennai,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Wallet,3.3
INV0654,2025-05-12,Joseph Blankenship,Male,Hyderabad,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,Card,4.6
INV0655,2025-04-10,Joshua Miller,Female,Jaipur,P2001,HP Pavilion 15,Laptop,4.0,52000,208000.0,Wallet,4.7
INV0656,2025-02-21,Brenda Short,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Card,4.2
INV0657,2025-02-03,Mary Lyons,Male,Bangalore,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,UPI,3.5
INV0658,2025-04-20,Jacob Meyer,Female,Chennai,P2003,MacBook Air,Laptop,3.0,95000,285000.0,UPI,4.8
INV0659,2025-01-05,Karen Guerra,Male,Hyderabad,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,UPI,4.5
INV0660,2025-05-15,Steven Carroll,Male,Delhi,P3002,HP Keyboard,Accessories,4.0,1200,4800.0,Cash,4.2
INV0661,2025-03-11,James Taylor,Male,Hyderabad,P2002,Dell Inspiron,,4.0,48000,192000.0,Wallet,4.4
INV0662,2024-12-06,Paul Perez,Male,Pune,P2003,MacBook Air,Laptop,5.0,95000,475000.0,Card,3.7
INV0663,2025-03-21,Samantha Kennedy,Male,Delhi,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Card,4.4
INV0664,2025-04-22,Shannon Wilson,Male,Mumbai,P2002,Dell Inspiron,Laptop,5.0,48000,240000.0,Wallet,4.9
INV0665,2024-12-18,Sharon Gilbert,Female,Bangalore,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,Wallet,4.8
INV0666,2025-04-27,Morgan Lewis,Male,Hyderabad,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,Wallet,4.3
INV0667,2025-03-21,Diane Huynh,Male,Chennai,P1001,Samsung M14,Mobile,3.0,14000,42000.0,Cash,4.9
INV0668,2025-04-09,Stacey Miller,Male,Pune,P2003,MacBook Air,Laptop,5.0,95000,475000.0,Cash,3.0
INV0669,2025-04-01,Yolanda Johnston,Male,Pune,P3003,JBL Headphones,Accessories,1.0,2500,2500.0,Card,4.6
INV0670,2024-12-12,John Cooke,Male,Mumbai,P5001,Apple Watch,Smart Watch,5.0,32000,160000.0,Wallet,4.1
INV0671,2025-04-07,Emma Ruiz,Female,Kolkata,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,Cash,3.1
INV0672,2024-11-20,Jason Patrick,Female,Delhi,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Wallet,4.8
INV0673,2024-12-03,Robin Serrano,Male,Kolkata,P2003,MacBook Air,Laptop,3.0,95000,285000.0,Card,3.4
INV0674,2025-01-21,Dustin Jones,Male,Jaipur,P4001,Samsung Smart TV,Smart TV,1.0,40000,40000.0,Cash,4.2
INV0675,2024-12-21,Juan Hernandez,Female,Bangalore,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Wallet,5.0
INV0676,2024-12-19,Amber Hughes,Male,Delhi,P1001,Samsung M14,Mobile,3.0,14000,42000.0,Cash,4.8
INV0677,2025-03-01,Joel Roberts,Female,Jaipur,P5002,Boat Smart Watch,Smart Watch,4.0,2500,10000.0,Wallet,3.5
INV0678,2025-05-16,Kevin Rodriguez,Female,Mumbai,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,UPI,4.2
INV0679,2025-01-06,Hannah Berger,,Pune,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Wallet,5.0
INV0680,2025-03-07,Kimberly Greene,Female,Pune,P2003,MacBook Air,Laptop,4.0,95000,380000.0,UPI,3.8
INV0681,2025-05-12,Jennifer White,Male,Chennai,P3002,HP Keyboard,Accessories,4.0,1200,4800.0,Card,3.7
INV0682,2025-04-08,William Parker,Female,Kolkata,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Wallet,4.1
INV0683,2025-03-22,Felicia Meyer,Male,Pune,P1001,Samsung M14,Mobile,1.0,14000,14000.0,Card,3.5
INV0684,2025-04-26,Tanya Cole,Male,Chennai,P1001,Samsung M14,Mobile,5.0,14000,70000.0,UPI,4.3
INV0685,2025-01-04,Alyssa Barnes,Female,Mumbai,P1003,Redmi Note 12,Mobile,5.0,13000,65000.0,UPI,4.6
INV0686,2024-11-27,Heather Myers,Male,Chennai,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,Cash,4.3
INV0687,2024-11-29,Joshua Hill,Female,Delhi,P2002,Dell Inspiron,Laptop,3.0,48000,144000.0,UPI,4.3
INV0688,2024-11-21,Mr. Charles Conner,Male,Chennai,P1002,iPhone 14,Mobile,4.0,75000,300000.0,Wallet,4.9
INV0689,2025-04-22,Alexis Rodriguez,Female,Delhi,P2003,MacBook Air,Laptop,1.0,95000,95000.0,Wallet,3.2
INV0690,2025-01-09,Tammy Moreno,Male,Chennai,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Wallet,3.6
INV0691,2024-12-05,Lindsey Fitzgerald,Male,Delhi,P2003,MacBook Air,Laptop,1.0,95000,95000.0,Card,3.5
INV0692,2025-04-07,Michael Hodge,Female,Pune,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Cash,3.9
INV0693,2025-05-09,John Lawrence,Female,Hyderabad,P2002,Dell Inspiron,Laptop,1.0,48000,48000.0,Wallet,3.0
INV0694,2024-12-28,Jessica Mcguire,Female,Delhi,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Card,3.4
INV0695,2025-03-07,Carrie Padilla,Male,Chennai,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,UPI,4.3
INV0696,2025-01-19,Richard Holloway,Male,Jaipur,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Cash,4.5
INV0697,2025-04-24,Joseph Brown,Female,Delhi,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Card,3.1
INV0698,2025-02-15,Bradley Garza,Male,Bangalore,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Cash,4.9
INV0699,2024-11-28,Terry Snow,Male,Kolkata,P3002,HP Keyboard,Accessories,4.0,1200,4800.0,UPI,3.2
INV0700,2024-12-16,Corey Harris,Male,Mumbai,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Card,4.1
INV0701,2024-11-21,Tara Lewis,Female,Pune,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Wallet,3.7
INV0702,2025-03-24,Abigail Wilcox,Female,Kolkata,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,UPI,4.2
INV0703,2024-12-05,Mark Ward DDS,Female,Delhi,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,UPI,3.3
INV0704,2025-03-10,Eric Sawyer,Male,Mumbai,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Cash,3.0
INV0705,2025-03-01,Sean Powell,Female,Bangalore,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Cash,3.5
INV0706,2025-02-21,Danielle Martin,Female,Pune,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Card,4.5
INV0707,2025-01-02,Jason Bass,Male,Kolkata,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Card,3.8
INV0708,2025-03-13,Olivia Carney,Male,Hyderabad,P4001,Samsung Smart TV,Smart TV,5.0,40000,200000.0,Wallet,3.7
INV0709,2025-04-27,Meredith Knight,Female,Mumbai,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Wallet,3.0
INV0710,2024-12-15,Nicholas Mccarthy,Female,Bangalore,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Cash,3.9
INV0711,2025-03-07,Savannah Chavez,Male,Pune,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Card,3.1
INV0712,2025-03-07,Thomas Perkins,Male,Delhi,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,UPI,4.4
INV0713,2024-12-10,Lauren Jacobs,Male,Chennai,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Cash,3.3
INV0714,2025-05-09,Joshua Smith,Male,Hyderabad,P3003,JBL Headphones,Accessories,1.0,2500,2500.0,Wallet,4.1
INV0715,2025-02-21,Douglas Bridges,Male,Pune,P2002,Dell Inspiron,Laptop,5.0,48000,240000.0,UPI,4.4
INV0716,2025-04-01,Taylor Olsen MD,Male,Jaipur,P2002,Dell Inspiron,Laptop,4.0,48000,192000.0,Card,3.9
INV0717,2024-11-20,Megan Bean,Male,Chennai,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Card,3.1
INV0718,2025-02-10,Robert Jenkins MD,Female,Pune,P1002,iPhone 14,Mobile,1.0,75000,75000.0,Cash,3.1
INV0719,2024-12-06,Danielle Moss,Male,Jaipur,P3003,JBL Headphones,Accessories,1.0,2500,2500.0,Wallet,3.3
INV0720,2025-03-17,Steven Martinez,Male,Jaipur,P1002,iPhone 14,Mobile,1.0,75000,75000.0,Wallet,4.7
INV0721,2024-12-15,Jennifer Martin,Male,Mumbai,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Card,3.2
INV0722,2025-02-14,Shannon Jones,Male,Chennai,P2002,Dell Inspiron,Laptop,1.0,48000,48000.0,Cash,4.1
INV0723,2024-12-02,Lee Short,Female,Jaipur,P1001,Samsung M14,Mobile,5.0,14000,70000.0,Cash,5.0
INV0724,2025-03-02,Penny Li,Female,Kolkata,P2002,Dell Inspiron,Laptop,4.0,48000,192000.0,Cash,3.7
INV0725,2025-03-25,John White,Male,Hyderabad,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,Cash,3.7
INV0726,2024-12-13,Robert Chen,Male,Pune,P2002,Dell Inspiron,Laptop,1.0,48000,48000.0,Wallet,3.6
INV0727,2025-05-11,Bailey Hughes,Female,Pune,P3003,JBL Headphones,Accessories,1.0,2500,2500.0,Card,4.8
INV0728,2025-03-26,Christine Krause,Male,Pune,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,UPI,3.3
INV0729,2025-01-20,Diane Martin,Female,Pune,P3003,JBL Headphones,Accessories,1.0,2500,2500.0,Cash,4.3
INV0730,2024-11-17,Justin Bradley,Male,Delhi,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,Cash,5.0
INV0731,2025-04-27,Kimberly Gonzalez,Female,Kolkata,P2003,MacBook Air,Laptop,3.0,95000,285000.0,Card,4.5
INV0732,2025-03-22,Mario Barber,Female,Mumbai,P4001,Samsung Smart TV,Smart TV,5.0,40000,200000.0,Wallet,3.9
INV0733,2025-04-13,Linda Mack,Male,Mumbai,P5002,Boat Smart Watch,Smart Watch,3.0,2500,7500.0,Card,3.5
INV0734,2025-01-16,Lisa Walton,Female,Kolkata,P3003,JBL Headphones,Accessories,5.0,2500,12500.0,Cash,4.2
INV0735,2024-12-07,Mrs. Lisa Proctor MD,Male,Bangalore,P5002,Boat Smart Watch,Smart Watch,3.0,2500,7500.0,UPI,4.2
INV0736,2025-04-12,Grace Lee,Female,Pune,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Cash,3.6
INV0737,2025-02-28,Jennifer Black,Female,Pune,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Card,3.4
INV0738,,Brenda Richardson,Female,Mumbai,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,Wallet,4.9
INV0739,2025-02-13,Julia Miller,Female,Kolkata,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Cash,4.2
INV0740,2025-03-03,Eddie Fisher,Female,Chennai,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Wallet,4.8
INV0741,2024-12-20,Nathan Robinson,Male,Chennai,P2003,MacBook Air,Laptop,1.0,95000,95000.0,Wallet,
INV0742,2025-03-26,Wendy Miller,Female,Jaipur,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Cash,4.0
INV0743,2025-01-31,Kevin Bean,Male,Mumbai,P5001,Apple Watch,Smart Watch,4.0,32000,128000.0,Card,4.0
INV0744,2025-03-21,Carol Valdez,Female,Delhi,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Cash,3.0
INV0745,2025-03-22,Alexandra Whitehead,Male,Kolkata,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Cash,3.9
INV0746,2024-12-08,Linda Smith,Female,Chennai,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,Card,4.2
INV0747,2025-03-02,Lawrence Parrish,Male,Kolkata,P1001,Samsung M14,Mobile,3.0,14000,42000.0,UPI,4.8
INV0748,2025-04-16,Austin Jones,Male,Hyderabad,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,UPI,4.2
INV0749,2025-04-08,William Wolfe,Male,Delhi,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,Wallet,4.9
INV0750,2025-05-11,Virginia Rivers,Female,Jaipur,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,Wallet,4.6
INV0751,2025-03-04,Timothy Bowen,Female,Hyderabad,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Card,4.1
INV0752,2025-04-11,Angela Mcconnell,Female,Pune,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,UPI,4.4
INV0753,2024-11-21,Christina Scott,Female,Hyderabad,P4001,Samsung Smart TV,Smart TV,4.0,40000,160000.0,Cash,4.2
INV0754,2025-02-10,Jessica Trevino,Female,Kolkata,P3003,JBL Headphones,Accessories,1.0,2500,2500.0,Cash,4.8
INV0755,2025-01-22,Sharon Brown,Female,Kolkata,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Card,3.6
INV0756,2025-04-02,Michelle Stevens,Male,Kolkata,P3003,JBL Headphones,Accessories,4.0,2500,10000.0,Cash,3.1
INV0757,2024-11-19,Amanda Horton,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,Card,3.8
INV0758,2025-03-02,Charles Chase,Female,Kolkata,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,UPI,4.3
INV0759,2024-11-30,Frank Blackburn,Male,Hyderabad,P1001,Samsung M14,Mobile,4.0,14000,56000.0,UPI,4.8
INV0760,2025-04-29,Jennifer Jones,Male,Pune,P5002,Boat Smart Watch,Smart Watch,3.0,2500,7500.0,Cash,3.2
INV0761,2024-12-22,Kristen Mata,Male,Chennai,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Card,3.5
INV0762,2025-02-02,Christina Stephens,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,1.0,2500,2500.0,,3.9
INV0763,2024-12-23,Amber Hall,Male,Pune,P5002,Boat Smart Watch,Smart Watch,4.0,2500,10000.0,UPI,4.0
INV0764,2024-11-29,Peter Fry,Male,Hyderabad,P3003,JBL Headphones,Accessories,4.0,2500,10000.0,Cash,4.6
INV0765,2025-03-04,John Vaughn,Male,Pune,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,UPI,4.5
INV0766,2025-01-27,Ethan Hampton,Female,Pune,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Card,3.7
INV0767,2025-02-08,Mr. Colton Martinez,Male,Jaipur,P1002,iPhone 14,Mobile,2.0,75000,150000.0,UPI,3.7
INV0768,2025-01-08,Shannon Short,Female,Mumbai,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Cash,4.4
INV0769,2025-02-07,Kayla Elliott,Female,Delhi,P3002,HP Keyboard,Accessories,4.0,1200,4800.0,Card,4.0
INV0770,2025-03-30,Jessica Armstrong,Female,Chennai,P3002,HP Keyboard,Accessories,4.0,1200,4800.0,Wallet,3.3
INV0771,2025-04-18,Bernard Rivas,Male,Jaipur,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Card,4.0
INV0772,2025-04-23,Jill Ramirez,Male,Mumbai,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,Wallet,3.3
INV0773,2025-02-09,Deborah Young,Female,Pune,P1003,Redmi Note 12,Mobile,5.0,13000,65000.0,Wallet,4.5
INV0774,2024-12-09,Vanessa Porter,Male,Chennai,P2001,HP Pavilion 15,Laptop,5.0,52000,260000.0,UPI,3.9
INV0775,2025-03-21,Shirley Thomas,Male,Hyderabad,P2003,MacBook Air,Laptop,1.0,95000,95000.0,Cash,3.4
INV0776,2025-03-15,Benjamin Delgado,Female,Chennai,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Card,3.3
INV0777,2025-05-17,Jason Caldwell,Female,Bangalore,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,UPI,4.0
INV0778,2024-11-21,Whitney Davis,Female,Bangalore,P2002,Dell Inspiron,Laptop,3.0,48000,144000.0,Wallet,4.6
INV0779,2025-03-12,David Prince,Female,Jaipur,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,Wallet,4.4
INV0780,2025-01-01,Anthony Watson,Male,Mumbai,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Card,4.4
INV0781,2025-03-20,Karen Campbell,Female,Pune,P1002,iPhone 14,Mobile,4.0,75000,300000.0,Cash,4.0
INV0782,2025-04-25,Brian Blackburn,Female,Hyderabad,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Wallet,4.8
INV0783,2025-03-16,James Morgan,Male,Pune,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,Card,4.1
INV0784,2025-03-03,Lisa Johnson,Female,Jaipur,P3003,JBL Headphones,Accessories,4.0,2500,10000.0,UPI,3.8
INV0785,2025-04-22,Alicia Russell,Female,Hyderabad,P2001,HP Pavilion 15,Laptop,4.0,52000,208000.0,Card,3.5
INV0786,2025-03-03,Nichole Henson,Male,Mumbai,P5001,Apple Watch,Smart Watch,3.0,32000,96000.0,Wallet,4.5
INV0787,2025-01-30,Mr. Benjamin Kim,Female,Delhi,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Wallet,4.3
INV0788,2024-12-13,Maria Todd,Female,Delhi,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Card,3.4
INV0789,2025-03-31,Jesus Crosby,Female,Chennai,P5001,Apple Watch,Smart Watch,2.0,32000,64000.0,Cash,4.0
INV0790,2025-02-18,John Wright,Male,Chennai,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Card,4.3
INV0791,2025-01-09,Robert Porter,Male,Pune,P4001,Samsung Smart TV,Smart TV,3.0,40000,120000.0,Wallet,4.2
INV0792,2025-02-08,Justin Ferrell,Female,Chennai,P2001,HP Pavilion 15,Laptop,3.0,52000,156000.0,Cash,4.1
INV0793,2025-03-11,Colin Moore,Male,Delhi,P5002,Boat Smart Watch,Smart Watch,3.0,2500,7500.0,Wallet,4.1
INV0794,2025-05-02,Scott Cummings,Male,Jaipur,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,UPI,4.9
INV0795,2025-03-12,Marie Wallace,Male,Chennai,P1002,iPhone 14,Mobile,5.0,75000,375000.0,Cash,3.8
INV0796,2025-04-27,Anthony Eaton,Male,Chennai,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Wallet,4.1
INV0797,2025-05-09,Taylor Hart,Male,Mumbai,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Card,4.7
INV0798,2025-03-13,Heather Banks,Male,Delhi,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,Wallet,4.8
INV0799,2025-02-16,Roy Douglas,Male,Bangalore,P1002,iPhone 14,Mobile,2.0,75000,150000.0,Cash,4.8
INV0800,2024-11-20,David Miller,Male,Chennai,P2003,MacBook Air,Laptop,2.0,95000,190000.0,Cash,4.6
INV0801,2025-02-28,Jared Vazquez,Male,Kolkata,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Wallet,3.1
INV0802,2025-01-28,David Contreras,Male,Pune,P2003,MacBook Air,Laptop,3.0,95000,285000.0,Cash,3.3
INV0803,2025-04-14,Heather Fritz,Female,Kolkata,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Wallet,5.0
INV0804,2025-05-14,Joseph Jones,Male,Delhi,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,Wallet,3.8
INV0805,2025-03-09,Jennifer Curry,Female,Hyderabad,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,UPI,4.1
INV0806,2024-12-28,Victoria Aguilar,Male,Chennai,P2003,MacBook Air,Laptop,5.0,95000,475000.0,Wallet,3.2
INV0807,2025-01-03,Michael Mendoza,Female,Jaipur,P2001,HP Pavilion 15,Laptop,2.0,52000,104000.0,Cash,4.6
INV0808,2025-04-23,Fernando Garcia,Female,Bangalore,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Wallet,3.1
INV0809,2025-02-05,Kathleen Mcdonald,Male,Pune,P4001,Samsung Smart TV,Smart TV,5.0,40000,200000.0,Card,4.4
INV0810,2025-04-12,Katherine Brown,Female,Chennai,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Card,4.3
INV0811,2025-01-17,Richard Brown,Female,Bangalore,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Cash,3.7
INV0812,2025-03-31,Jasmine Martinez,Male,Mumbai,P5002,Boat Smart Watch,Smart Watch,,2500,5000.0,Cash,4.1
INV0813,2025-05-16,John Baker,Male,Chennai,P5001,Apple Watch,Smart Watch,4.0,32000,128000.0,Card,3.6
INV0814,2024-11-30,James Scott,Male,Mumbai,P5002,Boat Smart Watch,Smart Watch,3.0,2500,7500.0,Wallet,3.4
INV0815,2025-04-29,Joanna Evans,Female,Delhi,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,UPI,3.4
INV0816,2025-05-03,Matthew Fletcher,Female,Hyderabad,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Card,4.0
INV0817,2024-12-04,Paul Gonzalez III,Male,Jaipur,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Cash,4.9
INV0818,2025-02-24,Stephen Zimmerman,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,4.0,2500,10000.0,Card,3.6
INV0819,2025-03-14,John Boyle,Female,Kolkata,P1002,iPhone 14,Mobile,4.0,75000,300000.0,Wallet,4.2
INV0820,2025-01-18,Sarah Torres,Female,Mumbai,P4001,Samsung Smart TV,Smart TV,3.0,40000,120000.0,Cash,3.6
INV0821,2025-03-12,Casey Cooper,Female,Bangalore,P1002,iPhone 14,Mobile,2.0,75000,150000.0,UPI,3.6
INV0822,2025-02-08,Dr. Nicole Kline,Male,Pune,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,Card,4.6
INV0823,2025-02-25,Katrina Clark,Male,Jaipur,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,Card,3.8
INV0824,2025-05-03,Christopher Graham,Male,Bangalore,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Cash,4.4
INV0825,2024-12-18,Miss Stephanie Simmons,Female,Delhi,P5001,Apple Watch,Smart Watch,3.0,32000,96000.0,UPI,4.7
INV0826,2025-03-19,Kelly Castillo,Female,Bangalore,P5002,Boat Smart Watch,Smart Watch,1.0,2500,2500.0,UPI,3.5
INV0827,2025-01-08,Laura Peterson,Male,Bangalore,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Cash,5.0
INV0828,2025-02-05,Phillip Guzman,Female,Delhi,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Card,3.5
INV0829,2025-02-23,Michele Rhodes,Male,Pune,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Card,3.3
INV0830,2025-01-20,Justin Smith,Male,Pune,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,Wallet,4.0
INV0831,2024-11-17,Corey Johnson,Female,Bangalore,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,UPI,4.6
INV0832,2025-02-02,Robert Cardenas,Female,Pune,P2003,MacBook Air,Laptop,5.0,95000,475000.0,Wallet,3.7
